Latitude;Longitude;Elevation;Time;Name;
45.866358;10.583076;413.8;1970-01-01T00:00:00Z;;
45.866741;10.583383;415.8;1970-01-01T00:00:00Z;;
45.867034;10.583661;412.6;1970-01-01T00:00:00Z;;
45.86723;10.583848;413.4;1970-01-01T00:00:00Z;;
45.867318;10.583953;415.1;1970-01-01T00:00:00Z;;
45.867432;10.584162;418.2;1970-01-01T00:00:00Z;;
45.86759;10.584476;420.2;1970-01-01T00:00:00Z;;
45.867756;10.584816;422.2;1970-01-01T00:00:00Z;;
45.867897;10.585078;422.5;1970-01-01T00:00:00Z;;
45.868011;10.585248;423.6;1970-01-01T00:00:00Z;;
45.868171;10.585421;423.1;1970-01-01T00:00:00Z;;
45.868303;10.585643;425.0;1970-01-01T00:00:00Z;;
45.8684;10.585762;424.9;1970-01-01T00:00:00Z;;
45.868613;10.585948;421.9;1970-01-01T00:00:00Z;;
45.868836;10.586109;419.0;1970-01-01T00:00:00Z;;
45.869023;10.586256;418.3;1970-01-01T00:00:00Z;;
45.869148;10.586324;417.8;1970-01-01T00:00:00Z;;
45.869364;10.586356;414.3;1970-01-01T00:00:00Z;;
45.869517;10.586322;410.6;1970-01-01T00:00:00Z;;
45.869616;10.586363;410.0;1970-01-01T00:00:00Z;;
45.869777;10.586458;411.0;1970-01-01T00:00:00Z;;
45.86991;10.586552;411.9;1970-01-01T00:00:00Z;;
45.870088;10.586673;412.5;1970-01-01T00:00:00Z;;
45.870366;10.586771;411.7;1970-01-01T00:00:00Z;;
45.870653;10.586883;411.2;1970-01-01T00:00:00Z;;
45.870804;10.58699;411.2;1970-01-01T00:00:00Z;;
45.871099;10.587127;410.6;1970-01-01T00:00:00Z;;
45.871171;10.587181;410.9;1970-01-01T00:00:00Z;;
45.871241;10.587286;411.5;1970-01-01T00:00:00Z;;
45.871293;10.587455;413.4;1970-01-01T00:00:00Z;;
45.871354;10.587598;414.8;1970-01-01T00:00:00Z;;
45.871528;10.587977;417.5;1970-01-01T00:00:00Z;;
45.871579;10.588184;419.6;1970-01-01T00:00:00Z;;
45.871658;10.588393;420.8;1970-01-01T00:00:00Z;;
45.87178;10.58868;421.0;1970-01-01T00:00:00Z;;
45.871876;10.588863;420.5;1970-01-01T00:00:00Z;;
45.871937;10.589032;420.3;1970-01-01T00:00:00Z;;
45.872032;10.589267;418.6;1970-01-01T00:00:00Z;;
45.872119;10.589527;417.6;1970-01-01T00:00:00Z;;
45.872276;10.589918;421.8;1970-01-01T00:00:00Z;;
45.872388;10.590231;424.5;1970-01-01T00:00:00Z;;
45.872502;10.590466;426.1;1970-01-01T00:00:00Z;;
45.872667;10.590908;430.5;1970-01-01T00:00:00Z;;
45.872779;10.591247;431.1;1970-01-01T00:00:00Z;;
45.872875;10.591481;432.4;1970-01-01T00:00:00Z;;
45.873069;10.591796;433.8;1970-01-01T00:00:00Z;;
45.873166;10.591889;432.9;1970-01-01T00:00:00Z;;
45.873389;10.592037;428.4;1970-01-01T00:00:00Z;;
45.873586;10.592146;424.4;1970-01-01T00:00:00Z;;
45.873701;10.592252;423.5;1970-01-01T00:00:00Z;;
45.873834;10.592424;425.8;1970-01-01T00:00:00Z;;
45.873868;10.592579;429.5;1970-01-01T00:00:00Z;;
45.873902;10.592709;432.3;1970-01-01T00:00:00Z;;
45.873964;10.592762;432.5;1970-01-01T00:00:00Z;;
45.874018;10.592751;431.3;1970-01-01T00:00:00Z;;
45.874208;10.592731;427.3;1970-01-01T00:00:00Z;;
45.87427;10.592771;427.0;1970-01-01T00:00:00Z;;
45.874402;10.592955;427.9;1970-01-01T00:00:00Z;;
45.874622;10.593322;432.2;1970-01-01T00:00:00Z;;
45.87479;10.593533;434.2;1970-01-01T00:00:00Z;;
45.874995;10.593719;434.0;1970-01-01T00:00:00Z;;
45.875218;10.593868;432.8;1970-01-01T00:00:00Z;;
45.875397;10.593924;430.6;1970-01-01T00:00:00Z;;
45.875593;10.594097;431.9;1970-01-01T00:00:00Z;;
45.875903;10.59439;433.1;1970-01-01T00:00:00Z;;
45.875974;10.594469;433.3;1970-01-01T00:00:00Z;;
45.876081;10.594588;433.4;1970-01-01T00:00:00Z;;
45.876223;10.594695;433.5;1970-01-01T00:00:00Z;;
45.876356;10.594828;434.4;1970-01-01T00:00:00Z;;
45.876427;10.594933;435.5;1970-01-01T00:00:00Z;;
45.87648;10.594986;435.6;1970-01-01T00:00:00Z;;
45.876597;10.595041;434.2;1970-01-01T00:00:00Z;;
45.87674;10.595045;431.0;1970-01-01T00:00:00Z;;
45.87684;10.595009;428.1;1970-01-01T00:00:00Z;;
45.876968;10.594897;423.5;1970-01-01T00:00:00Z;;
45.87726;10.594596;416.3;1970-01-01T00:00:00Z;;
45.87726;10.594596;416.3;1970-01-01T00:00:00Z;;
45.877315;10.594546;415.8;1970-01-01T00:00:00Z;;
45.877397;10.594445;415.3;1970-01-01T00:00:00Z;;
45.877489;10.594268;414.8;1970-01-01T00:00:00Z;;
45.877618;10.594052;414.4;1970-01-01T00:00:00Z;;
45.877654;10.594053;414.3;1970-01-01T00:00:00Z;;
45.877698;10.594119;414.2;1970-01-01T00:00:00Z;;
45.877847;10.594445;413.5;1970-01-01T00:00:00Z;;
45.877996;10.594746;413.4;1970-01-01T00:00:00Z;;
45.87811;10.59493;413.8;1970-01-01T00:00:00Z;;
45.878233;10.595127;414.2;1970-01-01T00:00:00Z;;
45.878312;10.595284;414.4;1970-01-01T00:00:00Z;;
