Latitude;Longitude;Elevation;Time;Name;
46.189381;11.832443;771.1;1970-01-01T00:00:00Z;;
46.189476;11.832266;769.3;1970-01-01T00:00:00Z;;
46.189543;11.832088;767.1;1970-01-01T00:00:00Z;;
46.189673;11.831926;769.8;1970-01-01T00:00:00Z;;
46.189813;11.831726;772.8;1970-01-01T00:00:00Z;;
46.189879;11.8316;773.5;1970-01-01T00:00:00Z;;
46.189937;11.831473;773.6;1970-01-01T00:00:00Z;;
46.190042;11.83122;772.7;1970-01-01T00:00:00Z;;
46.190194;11.830903;771.9;1970-01-01T00:00:00Z;;
46.190354;11.830614;771.0;1970-01-01T00:00:00Z;;
46.190421;11.830462;770.5;1970-01-01T00:00:00Z;;
46.190443;11.830268;770.0;1970-01-01T00:00:00Z;;
46.190467;11.830036;769.4;1970-01-01T00:00:00Z;;
46.190508;11.829844;769.1;1970-01-01T00:00:00Z;;
46.190569;11.829575;768.3;1970-01-01T00:00:00Z;;
46.190617;11.829422;767.4;1970-01-01T00:00:00Z;;
46.190711;11.829297;767.3;1970-01-01T00:00:00Z;;
46.190831;11.829161;767.2;1970-01-01T00:00:00Z;;
46.191024;11.829002;767.0;1970-01-01T00:00:00Z;;
46.191134;11.828904;766.6;1970-01-01T00:00:00Z;;
46.191154;11.828853;765.9;1970-01-01T00:00:00Z;;
46.191138;11.828762;764.4;1970-01-01T00:00:00Z;;
46.191131;11.828684;763.8;1970-01-01T00:00:00Z;;
46.191141;11.828632;763.5;1970-01-01T00:00:00Z;;
46.191197;11.828532;763.2;1970-01-01T00:00:00Z;;
46.191319;11.828343;762.9;1970-01-01T00:00:00Z;;
46.191422;11.82818;762.6;1970-01-01T00:00:00Z;;
46.191442;11.828116;762.2;1970-01-01T00:00:00Z;;
46.191435;11.828025;761.2;1970-01-01T00:00:00Z;;
46.191418;11.827973;760.6;1970-01-01T00:00:00Z;;
46.191374;11.827931;759.9;1970-01-01T00:00:00Z;;
46.191302;11.827941;759.5;1970-01-01T00:00:00Z;;
46.191238;11.827963;759.4;1970-01-01T00:00:00Z;;
46.191184;11.827999;759.8;1970-01-01T00:00:00Z;;
46.191102;11.828034;760.2;1970-01-01T00:00:00Z;;
46.191029;11.828056;760.4;1970-01-01T00:00:00Z;;
46.190975;11.828079;760.6;1970-01-01T00:00:00Z;;
46.19091;11.828141;760.9;1970-01-01T00:00:00Z;;
46.190829;11.828163;760.9;1970-01-01T00:00:00Z;;
46.190802;11.828135;760.9;1970-01-01T00:00:00Z;;
46.190776;11.828108;760.9;1970-01-01T00:00:00Z;;
46.190731;11.828119;761.0;1970-01-01T00:00:00Z;;
46.190605;11.828125;761.1;1970-01-01T00:00:00Z;;
46.190459;11.82817;761.1;1970-01-01T00:00:00Z;;
46.190259;11.828263;760.1;1970-01-01T00:00:00Z;;
46.190095;11.828345;759.1;1970-01-01T00:00:00Z;;
46.189958;11.828416;758.1;1970-01-01T00:00:00Z;;
46.189831;11.828487;757.1;1970-01-01T00:00:00Z;;
46.189785;11.828511;756.7;1970-01-01T00:00:00Z;;
46.189422;11.828635;754.6;1970-01-01T00:00:00Z;;
46.188877;11.82884;751.4;1970-01-01T00:00:00Z;;
46.188341;11.829046;755.3;1970-01-01T00:00:00Z;;
46.18756;11.82933;759.7;1970-01-01T00:00:00Z;;
46.187487;11.829002;771.1;1970-01-01T00:00:00Z;;
46.187487;11.829002;771.1;1970-01-01T00:00:00Z;;
46.187369;11.829048;772.2;1970-01-01T00:00:00Z;;
46.186741;11.829326;773.9;1970-01-01T00:00:00Z;;
46.186295;11.829511;774.8;1970-01-01T00:00:00Z;;
46.18595;11.829649;773.0;1970-01-01T00:00:00Z;;
46.185659;11.829763;771.2;1970-01-01T00:00:00Z;;
46.185396;11.829815;771.2;1970-01-01T00:00:00Z;;
46.185017;11.829886;773.4;1970-01-01T00:00:00Z;;
46.184709;11.829935;775.1;1970-01-01T00:00:00Z;;
46.184294;11.830004;772.1;1970-01-01T00:00:00Z;;
46.183969;11.830026;769.6;1970-01-01T00:00:00Z;;
46.183491;11.830054;765.7;1970-01-01T00:00:00Z;;
46.183095;11.830072;762.5;1970-01-01T00:00:00Z;;
46.1825;11.830094;753.9;1970-01-01T00:00:00Z;;
46.18214;11.830101;747.8;1970-01-01T00:00:00Z;;
46.181906;11.830115;744.9;1970-01-01T00:00:00Z;;
46.181653;11.830141;741.8;1970-01-01T00:00:00Z;;
46.181418;11.830206;737.2;1970-01-01T00:00:00Z;;
46.181109;11.830307;730.8;1970-01-01T00:00:00Z;;
46.180791;11.830433;725.3;1970-01-01T00:00:00Z;;
46.180526;11.830575;723.5;1970-01-01T00:00:00Z;;
46.18028;11.830705;721.9;1970-01-01T00:00:00Z;;
46.179943;11.830869;720.5;1970-01-01T00:00:00Z;;
46.179661;11.830984;719.7;1970-01-01T00:00:00Z;;
46.179462;11.831026;719.8;1970-01-01T00:00:00Z;;
46.179273;11.831042;720.1;1970-01-01T00:00:00Z;;
46.179021;11.831042;720.5;1970-01-01T00:00:00Z;;
46.178832;11.831032;720.9;1970-01-01T00:00:00Z;;
46.178805;11.831031;720.9;1970-01-01T00:00:00Z;;
46.178777;11.831069;720.9;1970-01-01T00:00:00Z;;
46.178743;11.831365;721.0;1970-01-01T00:00:00Z;;
46.178715;11.831389;720.9;1970-01-01T00:00:00Z;;
46.178455;11.83135;720.0;1970-01-01T00:00:00Z;;
46.17789;11.831256;717.9;1970-01-01T00:00:00Z;;
46.177567;11.831214;716.7;1970-01-01T00:00:00Z;;
46.177451;11.831208;716.3;1970-01-01T00:00:00Z;;
46.177092;11.831163;715.1;1970-01-01T00:00:00Z;;
46.176785;11.831174;714.4;1970-01-01T00:00:00Z;;
46.176308;11.831175;713.3;1970-01-01T00:00:00Z;;
46.176236;11.831171;713.1;1970-01-01T00:00:00Z;;
46.176208;11.831209;712.9;1970-01-01T00:00:00Z;;
46.176196;11.831351;712.7;1970-01-01T00:00:00Z;;
46.176194;11.831441;712.6;1970-01-01T00:00:00Z;;
46.176082;11.831591;712.4;1970-01-01T00:00:00Z;;
46.175914;11.831815;712.6;1970-01-01T00:00:00Z;;
