Latitude;Longitude;Elevation;Time;Name;
46.279333;11.451308;842.0;1970-01-01T00:00:00Z;;
46.279314;11.451385;842.1;1970-01-01T00:00:00Z;;
46.279294;11.451488;842.1;1970-01-01T00:00:00Z;;
46.2793;11.451592;841.7;1970-01-01T00:00:00Z;;
46.279298;11.451696;841.4;1970-01-01T00:00:00Z;;
46.279285;11.451864;841.0;1970-01-01T00:00:00Z;;
46.279288;11.452137;840.5;1970-01-01T00:00:00Z;;
46.279295;11.452241;840.9;1970-01-01T00:00:00Z;;
46.279319;11.452385;841.1;1970-01-01T00:00:00Z;;
46.279326;11.452476;841.3;1970-01-01T00:00:00Z;;
46.279313;11.452696;842.5;1970-01-01T00:00:00Z;;
46.279307;11.453384;845.7;1970-01-01T00:00:00Z;;
46.279298;11.454642;849.2;1970-01-01T00:00:00Z;;
46.279295;11.455213;852.3;1970-01-01T00:00:00Z;;
46.279304;11.45559;853.5;1970-01-01T00:00:00Z;;
46.279308;11.455837;854.1;1970-01-01T00:00:00Z;;
46.279287;11.455966;855.1;1970-01-01T00:00:00Z;;
46.27924;11.456068;856.8;1970-01-01T00:00:00Z;;
46.279166;11.456142;859.3;1970-01-01T00:00:00Z;;
46.279057;11.456215;862.7;1970-01-01T00:00:00Z;;
46.278956;11.456289;865.8;1970-01-01T00:00:00Z;;
46.278846;11.456401;869.1;1970-01-01T00:00:00Z;;
46.278752;11.456565;871.9;1970-01-01T00:00:00Z;;
46.278656;11.456872;878.3;1970-01-01T00:00:00Z;;
46.278578;11.457167;882.9;1970-01-01T00:00:00Z;;
46.278486;11.457657;886.5;1970-01-01T00:00:00Z;;
46.278416;11.457978;889.6;1970-01-01T00:00:00Z;;
46.278395;11.45812;890.8;1970-01-01T00:00:00Z;;
46.278389;11.458392;890.8;1970-01-01T00:00:00Z;;
46.278405;11.458471;889.6;1970-01-01T00:00:00Z;;
46.278405;11.458471;889.6;1970-01-01T00:00:00Z;;
46.278413;11.458523;889.0;1970-01-01T00:00:00Z;;
46.278456;11.458642;885.7;1970-01-01T00:00:00Z;;
46.278542;11.458801;879.6;1970-01-01T00:00:00Z;;
46.278602;11.458947;876.1;1970-01-01T00:00:00Z;;
46.278659;11.459235;873.2;1970-01-01T00:00:00Z;;
46.278734;11.459511;868.1;1970-01-01T00:00:00Z;;
46.278782;11.459785;869.0;1970-01-01T00:00:00Z;;
46.278795;11.460007;871.8;1970-01-01T00:00:00Z;;
46.278797;11.460357;877.0;1970-01-01T00:00:00Z;;
46.278781;11.460694;880.9;1970-01-01T00:00:00Z;;
46.278783;11.46098;883.2;1970-01-01T00:00:00Z;;
46.278799;11.46111;883.5;1970-01-01T00:00:00Z;;
46.278884;11.461335;881.4;1970-01-01T00:00:00Z;;
46.278951;11.461546;880.4;1970-01-01T00:00:00Z;;
46.279044;11.461835;878.0;1970-01-01T00:00:00Z;;
46.279109;11.46215;877.3;1970-01-01T00:00:00Z;;
46.279167;11.462386;877.4;1970-01-01T00:00:00Z;;
46.279235;11.462571;875.6;1970-01-01T00:00:00Z;;
46.279312;11.462743;872.7;1970-01-01T00:00:00Z;;
46.279364;11.462836;870.2;1970-01-01T00:00:00Z;;
46.279453;11.462918;864.7;1970-01-01T00:00:00Z;;
46.279506;11.462946;861.4;1970-01-01T00:00:00Z;;
46.279586;11.462989;856.5;1970-01-01T00:00:00Z;;
46.279691;11.463111;858.0;1970-01-01T00:00:00Z;;
46.279804;11.463297;859.8;1970-01-01T00:00:00Z;;
46.279882;11.463443;860.8;1970-01-01T00:00:00Z;;
46.279943;11.46355;861.2;1970-01-01T00:00:00Z;;
46.280014;11.463605;860.4;1970-01-01T00:00:00Z;;
46.280138;11.463689;858.4;1970-01-01T00:00:00Z;;
46.280263;11.463733;855.8;1970-01-01T00:00:00Z;;
46.280389;11.463765;853.0;1970-01-01T00:00:00Z;;
46.280505;11.463809;852.3;1970-01-01T00:00:00Z;;
46.280647;11.46388;852.1;1970-01-01T00:00:00Z;;
46.280807;11.463952;851.6;1970-01-01T00:00:00Z;;
46.280949;11.464075;851.4;1970-01-01T00:00:00Z;;
46.281055;11.464145;850.8;1970-01-01T00:00:00Z;;
46.281134;11.464266;850.7;1970-01-01T00:00:00Z;;
46.28123;11.4644;850.2;1970-01-01T00:00:00Z;;
46.281344;11.464534;850.5;1970-01-01T00:00:00Z;;
46.281457;11.464721;852.6;1970-01-01T00:00:00Z;;
46.281586;11.464974;855.5;1970-01-01T00:00:00Z;;
46.281682;11.465134;856.8;1970-01-01T00:00:00Z;;
46.281822;11.465335;857.6;1970-01-01T00:00:00Z;;
46.281934;11.465561;857.9;1970-01-01T00:00:00Z;;
46.282088;11.465905;856.7;1970-01-01T00:00:00Z;;
46.282148;11.466064;856.8;1970-01-01T00:00:00Z;;
46.282198;11.466248;857.2;1970-01-01T00:00:00Z;;
46.28223;11.466444;857.4;1970-01-01T00:00:00Z;;
46.282245;11.466561;857.6;1970-01-01T00:00:00Z;;
46.282288;11.466667;857.5;1970-01-01T00:00:00Z;;
46.28233;11.466798;857.5;1970-01-01T00:00:00Z;;
46.282371;11.466969;857.7;1970-01-01T00:00:00Z;;
46.282395;11.467113;858.0;1970-01-01T00:00:00Z;;
46.282436;11.467297;859.2;1970-01-01T00:00:00Z;;
46.28246;11.467454;860.2;1970-01-01T00:00:00Z;;
46.282491;11.467689;861.5;1970-01-01T00:00:00Z;;
46.282529;11.468015;862.9;1970-01-01T00:00:00Z;;
46.282558;11.468328;863.7;1970-01-01T00:00:00Z;;
46.282572;11.46851;864.1;1970-01-01T00:00:00Z;;
46.282611;11.468771;864.1;1970-01-01T00:00:00Z;;
46.282647;11.469188;864.4;1970-01-01T00:00:00Z;;
46.282687;11.469437;864.1;1970-01-01T00:00:00Z;;
46.282735;11.469699;864.5;1970-01-01T00:00:00Z;;
46.282758;11.469907;865.9;1970-01-01T00:00:00Z;;
46.282791;11.470065;866.8;1970-01-01T00:00:00Z;;
46.282833;11.470183;867.1;1970-01-01T00:00:00Z;;
46.282848;11.470301;868.0;1970-01-01T00:00:00Z;;
46.282846;11.470418;869.3;1970-01-01T00:00:00Z;;
46.282807;11.470533;870.7;1970-01-01T00:00:00Z;;
46.282724;11.470659;872.9;1970-01-01T00:00:00Z;;
46.282675;11.470812;874.7;1970-01-01T00:00:00Z;;
46.282663;11.47098;875.9;1970-01-01T00:00:00Z;;
46.282676;11.471215;877.1;1970-01-01T00:00:00Z;;
46.282692;11.47128;877.2;1970-01-01T00:00:00Z;;
46.282691;11.471358;877.5;1970-01-01T00:00:00Z;;
46.282643;11.471486;879.0;1970-01-01T00:00:00Z;;
46.282587;11.471587;880.5;1970-01-01T00:00:00Z;;
46.282531;11.471676;882.1;1970-01-01T00:00:00Z;;
46.282483;11.471803;883.9;1970-01-01T00:00:00Z;;
46.282454;11.471906;885.1;1970-01-01T00:00:00Z;;
46.282451;11.472035;885.9;1970-01-01T00:00:00Z;;
46.282485;11.472128;885.4;1970-01-01T00:00:00Z;;
46.282528;11.472195;884.5;1970-01-01T00:00:00Z;;
46.282653;11.472252;881.8;1970-01-01T00:00:00Z;;
46.282812;11.472389;879.0;1970-01-01T00:00:00Z;;
46.28291;11.472445;877.3;1970-01-01T00:00:00Z;;
46.283034;11.472529;875.6;1970-01-01T00:00:00Z;;
46.283113;11.472623;874.6;1970-01-01T00:00:00Z;;
46.283172;11.472795;874.5;1970-01-01T00:00:00Z;;
46.283222;11.473005;874.4;1970-01-01T00:00:00Z;;
46.283186;11.473419;876.7;1970-01-01T00:00:00Z;;
46.283192;11.473562;877.0;1970-01-01T00:00:00Z;;
46.283305;11.474138;876.9;1970-01-01T00:00:00Z;;
46.283328;11.474334;877.1;1970-01-01T00:00:00Z;;
46.283332;11.474568;878.0;1970-01-01T00:00:00Z;;
46.283301;11.475189;882.4;1970-01-01T00:00:00Z;;
46.283248;11.47594;887.4;1970-01-01T00:00:00Z;;
46.283193;11.476392;890.6;1970-01-01T00:00:00Z;;
46.283142;11.476714;892.4;1970-01-01T00:00:00Z;;
46.283115;11.477128;892.6;1970-01-01T00:00:00Z;;
46.283097;11.47753;887.6;1970-01-01T00:00:00Z;;
46.283092;11.477737;884.8;1970-01-01T00:00:00Z;;
46.28307;11.477957;883.0;1970-01-01T00:00:00Z;;
46.283047;11.478164;883.3;1970-01-01T00:00:00Z;;
46.283015;11.478409;883.8;1970-01-01T00:00:00Z;;
46.282991;11.47868;883.8;1970-01-01T00:00:00Z;;
46.282999;11.479109;879.9;1970-01-01T00:00:00Z;;
46.28303;11.479344;877.0;1970-01-01T00:00:00Z;;
46.283088;11.479606;873.5;1970-01-01T00:00:00Z;;
46.283171;11.479895;869.1;1970-01-01T00:00:00Z;;
46.283202;11.480131;866.5;1970-01-01T00:00:00Z;;
46.283199;11.480299;865.0;1970-01-01T00:00:00Z;;
46.28316;11.480453;864.2;1970-01-01T00:00:00Z;;
46.283137;11.48066;864.3;1970-01-01T00:00:00Z;;
46.283152;11.480816;864.1;1970-01-01T00:00:00Z;;
46.283158;11.480934;864.0;1970-01-01T00:00:00Z;;
46.283186;11.481298;863.9;1970-01-01T00:00:00Z;;
46.283229;11.481807;865.2;1970-01-01T00:00:00Z;;
