DATA|LINEA|VARIANTE|CORSA|BUS|ORA_PARTENZA|ORA_ARRIVO|SALITA|ABBONAMENTO|ACQUISTO_BORDO|ACQUISTO_TERRA|CARTA_SCALARE|CHIP_ON_PAPER|MOBILE_TICKETING|PRESTAMPATO
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|PENIA|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|PREDAZZO|2|3|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|Soraga|0|2|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|Tesero/Lago|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|VIGO DI FASSA|0|0|0|1|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101610004|1661|08:31:00|09:53:00|Ziano di Fiemme (Alla Roda)|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101630004|1898|11:31:00|12:53:00|Panchia'|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101630004|1898|11:31:00|12:53:00|PREDAZZO|0|5|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101630004|1898|11:31:00|12:53:00|Predazzo (Borgo Nuovo)|1|0|0|2|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101630004|1898|11:31:00|12:53:00|Ziano di Fiemme|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101650004|1661|12:31:00|13:53:00|Moena (Pezze')|1|0|0|0|0|0|0
"08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101650004|1661|12:31:00|13:53:00|Pozza di Fassa ""Loc. Vac""|1|0|0|0|0|0|0"
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101650004|1661|12:31:00|13:53:00|PREDAZZO|3|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia Alta - Trento|B101650004|1661|12:31:00|13:53:00|Predazzo (Borgo Nuovo)|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|CAMPITELLO DI FASSA|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|CAMPITELLO di FASSA|0|2|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|CANAZEI|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Canazei (Hotel Faloria)|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Mazzin di Fassa|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Moena (Albergo Trentino)|3|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Moena (Pezze')|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Panchia'|2|2|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|PENIA|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|POZZA DI FASSA|0|1|0|0|0|0|0
"08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Pozza di Fassa ""Loc. Vac""|2|0|0|0|0|0|0"
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|PREDAZZO|5|5|0|1|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Predazzo (Borgo Nuovo)|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Predazzo Via Fiamme Gialle|2|0|0|0|1|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Tesero/Lago|1|3|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Ziano di Fiemme|5|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Penia-Predazzo-Cavalese|B100930111|1691|17:31:00|18:53:00|Ziano di Fiemme (Alla Roda)|3|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100780217|1704|07:37:00|08:59:00|CAVALESE|1|1|0|0|1|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100780217|1704|07:37:00|08:59:00|Panchia'|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100780217|1704|07:37:00|08:59:00|Soraga|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100780217|1704|07:37:00|08:59:00|Ziano di Fiemme|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100780217|1704|07:37:00|08:59:00|Ziano di Fiemme (Alla Roda)|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|CAVALESE|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|Panchia'|0|0|0|0|1|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|PREDAZZO|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|Predazzo (Distrib. AGIP)|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|Ziano di Fiemme|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Cavalese - Penia|B100800215|1898|09:04:00|10:26:00|Ziano di Fiemme (Alla Roda)|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B100880118|1684|15:04:00|16:26:00|CANAZEI|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B100880118|1684|15:04:00|16:26:00|CAVALESE|5|0|0|1|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B100880118|1684|15:04:00|16:26:00|Pera di Fassa|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B100880118|1684|15:04:00|16:26:00|Tesero/Lago|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B100880118|1684|15:04:00|16:26:00|Ziano di Fiemme|1|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B10296|1684|13:40:00|15:04:00|S.Michele a/Adige|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B10296|1684|13:40:00|15:04:00|TRENTO|2|3|0|2|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento - Egna - Penia|B10296|1684|13:40:00|15:04:00|Trento (Bren Center)|6|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Cavalese|B10250|1704|06:10:00|07:34:00|Castello di Fiemme/Aguai|2|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Cavalese|B10250|1704|06:10:00|07:34:00|Salorno - Salurn (SOLO BUS)|1|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B100820116|1664|12:27:00|13:49:00|Moena (Piazza Ramon)|2|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B100820116|1664|12:27:00|13:49:00|PREDAZZO|0|0|0|0|1|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B100820116|1664|12:27:00|13:49:00|Tesero/Lago|4|0|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B10268|1664|11:00:00|12:24:00|Castello di Fiemme/Aguai|0|0|0|0|0|0|7
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B10268|1664|11:00:00|12:24:00|CAVALESE|0|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B10268|1664|11:00:00|12:24:00|TRENTO|2|1|0|0|0|0|0
08-10-2017|Penia-Canazei-Moena-Predazzo-Cavalese                                                               |Trento-Egna-Penia (Alta)|B10268|1664|11:00:00|12:24:00|Trento (Bren Center)|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B200340004|1564|12:20:00|13:21:00|Riva del G. V.le dei Tigli 21|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B200340004|1564|12:20:00|13:21:00|RIVA DEL GARDA|2|8|0|0|2|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B202240004|1564|18:45:00|19:46:00|Riva del G. Via D.Chiesa|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B202240004|1564|18:45:00|19:46:00|RIVA DEL GARDA|4|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B203340004|1454|16:20:00|17:21:00|Lenzumo|0|0|0|1|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B203340004|1454|16:20:00|17:21:00|Riva del G. Viale Martiri|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B203340004|1454|16:20:00|17:21:00|Riva del G. V.le dei Tigli 21|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Riva - Tiarno di Sopra|B203340004|1454|16:20:00|17:21:00|RIVA DEL GARDA|1|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|BEZZECCA/Val Concei|1|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|Lenzumo|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|Mezzolago|1|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|Molina di Ledro|1|9|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|PIEVE DI LEDRO|0|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200370004|1564|13:26:00|14:28:00|TIARNO DI SOPRA|0|3|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200410003|1454|17:26:00|18:15:00|Barcesino|1|0|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200410003|1454|17:26:00|18:15:00|Molina di Ledro|0|42|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200410003|1454|17:26:00|18:15:00|PIEVE DI LEDRO|0|1|0|0|0|0|0
08-10-2017|Pieve di Bono-Storo-Bezzecca-Pregasina-Riva                                                         |Tiarno di Sopra - Riva|B200410003|1454|17:26:00|18:15:00|TIARNO DI SOPRA|5|0|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Fiavè - Ponte Arche|B200200004|1809|13:21:00|13:38:00|FIAVE'/Cavrasto|0|1|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|Doss|1|0|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|FIAVE'/Cavrasto|0|1|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|Gavazzo|1|1|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|LAGO TENNO/PRANZO/CAMPI|1|0|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|PONTE ARCHE/Comano Terme|1|1|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|Tenno|0|2|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|Tenno (Rist. Alla Croce)|1|0|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Ponte Arche - Riva|B200190204|1809|13:50:00|14:49:00|Varone Via Ballino 14|0|0|0|2|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Riva-Fiavè-Ponte Arche|B200260101|1809|18:30:00|19:27:00|Riva del G. Viale Martiri|2|0|0|0|0|0|0
08-10-2017|Ponte Arche-L.Tenno-Riva G.                                                                         |Riva-Fiavè-Ponte Arche|B200260101|1809|18:30:00|19:27:00|RIVA DEL GARDA|2|4|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205900204|1701|14:54:00|15:37:00|Bondo|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205900204|1701|14:54:00|15:37:00|CONDINO|2|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205900204|1701|14:54:00|15:37:00|TIONE|5|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205920010|1701|18:13:00|19:17:00|Cimego|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205920010|1701|18:13:00|19:17:00|CONDINO|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205920010|1701|18:13:00|19:17:00|PIEVE DI BONO/BERSONE|2|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205920010|1701|18:13:00|19:17:00|STORO|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |M.Campiglio-Vestone|B205920010|1701|18:13:00|19:17:00|TIONE|23|6|0|2|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Ponte Caffaro-Vestone|B2099002|1701|15:50:00|16:20:00|Ponte Caffaro (Via Caduti)|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Ponte Caffaro-Vestone|B209920201|1701|19:17:00|19:47:00|BAITONI/Ponte Caffaro|0|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|BAITONI/Ponte Caffaro|0|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|Bondo|0|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|Cimego Quartinago|2|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|CONDINO|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|Fontanedo|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|Forti di Lardaro|1|0|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|PIEVE DI BONO/BERSONE|0|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B205890008|1701|10:30:00|11:24:00|STORO|2|1|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-M.Campiglio|B209350101|1701|16:30:00|17:04:00|VESTONE|0|3|0|0|0|0|0
08-10-2017|Ponte Caffaro-Anfo-Idro-Vestone                                                                     |Vestone-P.Caffaro|B2098902|1701|10:00:00|10:30:00|VESTONE|2|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2101|111|08:42:00|09:00:00|Rovereto + Rv A|0|0|0|0|0|0|2
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2103|111|11:02:00|11:20:00|Rovereto + Rv A|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2103|111|11:02:00|11:20:00|VIALE VITTORIA  Fucine|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2103|111|11:02:00|11:20:00|V.LE VITTORIA sc. Degasperi|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2106|111|14:47:00|15:05:00|CORSO ROSMINI via Savioli|0|0|0|0|0|0|1
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2106|111|14:47:00|15:05:00|Rovereto + Rv A|1|0|0|0|0|0|0
"08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2106|111|14:47:00|15:05:00|""STAZIONE F.S.""|1|0|0|0|0|0|0"
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2106|111|14:47:00|15:05:00|VIA CRAFFONARA|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2108|111|16:47:00|17:05:00|Rovereto + Rv A|2|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2108|111|16:47:00|17:05:00|VIA CAVOUR via Riva|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2110|111|18:47:00|19:05:00|ISERA via Rosina.|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2110|111|18:47:00|19:05:00|Rovereto + Rv A|0|0|0|0|0|0|1
"08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - c.so Rosmini / Isera|RF2110|111|18:47:00|19:05:00|""STAZIONE F.S.""|4|0|0|0|0|0|0"
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Isera / p.Rosmini|RF2155|111|14:05:00|14:22:00|ISERA p.zza S.Vincenzo (ovest)|4|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Isera / p.Rosmini|RF2157|111|16:05:00|16:22:00|ISERA p.zza S.Vincenzo (ovest)|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Isera / p.Rosmini|RF2159|111|18:05:00|18:22:00|CORNALE'.|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Isera / p.Rosmini|RF2159|111|18:05:00|18:22:00|ISERA p.zza S.Vincenzo (ovest)|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|CORNALE'.|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|ISERA p.zza S.Vincenzo (ovest)|4|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|VIA FEDRIGOTTI chiesa.|1|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|VIA ZOTTI.|0|0|0|0|0|0|1
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|VIA ZOTTI via Cevedale.|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2151|111|09:00:00|09:30:00|VIALE VITTORIA  Fucine.|0|0|0|0|0|0|1
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2153|111|11:20:00|11:50:00|CORSO ROSMINI monumento|1|0|0|0|0|0|1
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2156|111|15:05:00|15:35:00|CORSO ROSMINI monumento|1|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2156|111|15:05:00|15:35:00|PIAZZA FILZI via del porto.|0|0|0|1|0|0|1
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2156|111|15:05:00|15:35:00|PIAZZALE ORSI stazione fs.|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2156|111|15:05:00|15:35:00|VIALE DEI COLLI distributore|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2158|111|17:05:00|17:35:00|CORSO ROSMINI monumento|2|0|0|0|0|0|2
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2158|111|17:05:00|17:35:00|ISERA p.zza S.Vincenzo (ovest)|0|0|0|1|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2158|111|17:05:00|17:35:00|VIA FEDRIGOTTI chiesa.|1|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2160|111|19:05:00|19:35:00|CORSO ROSMINI monumento|1|0|0|0|0|0|2
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Costa|RF2160|111|19:05:00|19:35:00|PIAZZALE ORSI stazione fs.|2|0|0|0|0|0|0
08-10-2017|P-02 S.GIORGIO - CORSO ROSMINI - COSTA                                                              |2 - Noriglio / Isera|RF2105|111|13:35:00|14:05:00|COSTA capolinea|1|0|0|0|0|0|0
