stopId,stopCode,stopName,stopDesc,stopLat,stopLon,zoneId,wheelchairBoarding,routes,distance,type,locality,street,streetNumber,town,postalCode,province,stopLevel 
492,22610z,"Spini ""Officine""",,46.118326,11.100624,10110,2,"[{'routeId': 424, 'agencyId': 12, 'routeShortName': '11', 'routeLongName': 'Spini Di Gardolo Via Brennero P.Dante', 'routeType': 3, 'routeColor': '582E79', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 543, 'agencyId': 12, 'routeShortName': '17', 'routeLongName': 'Piazza Dante Via Bolzano Lamar Lavis', 'routeType': 3, 'routeColor': '1F9ACF', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 568, 'agencyId': 12, 'routeShortName': 'G', 'routeLongName': 'Gardolo Gardolo Di Mezzo E Spini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Località Produttiva I,"Spini ""Officine""",,Trento,38121,TN,60
2244,34011x,Molina,,45.855393,10.986692,14051,2,"[{'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Mori,Molina,,Mori,38065,TN,60
494,22625z,"Spini ""Zona Ind.Le Ftm""",,46.118118,11.103691,10110,2,"[{'routeId': 424, 'agencyId': 12, 'routeShortName': '11', 'routeLongName': 'Spini Di Gardolo Via Brennero P.Dante', 'routeType': 3, 'routeColor': '582E79', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 543, 'agencyId': 12, 'routeShortName': '17', 'routeLongName': 'Piazza Dante Via Bolzano Lamar Lavis', 'routeType': 3, 'routeColor': '1F9ACF', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 568, 'agencyId': 12, 'routeShortName': 'G', 'routeLongName': 'Gardolo Gardolo Di Mezzo E Spini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Località Produttiva I,"Spini ""Zona Ind.Le Ftm""",,Trento,38121,TN,60
496,22615z,Spini Klagenfurt,,46.117796,11.094285,10110,1,"[{'routeId': 424, 'agencyId': 12, 'routeShortName': '11', 'routeLongName': 'Spini Di Gardolo Via Brennero P.Dante', 'routeType': 3, 'routeColor': '582E79', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 478, 'agencyId': 12, 'routeShortName': '15', 'routeLongName': 'Piazza Dante Interporto Spini Di Gardolo', 'routeType': 3, 'routeColor': '72E006', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 568, 'agencyId': 12, 'routeShortName': 'G', 'routeLongName': 'Gardolo Gardolo Di Mezzo E Spini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Località Produttiva I,Spini Klagenfurt,,Trento,38121,TN,60
497,22615x,Spini Klagenfurt,,46.117695,11.094346,10110,1,"[{'routeId': 402, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Canova Melta Piazza Dante Gocciadoro', 'routeType': 3, 'routeColor': '0A9B86', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 424, 'agencyId': 12, 'routeShortName': '11', 'routeLongName': 'Spini Di Gardolo Via Brennero P.Dante', 'routeType': 3, 'routeColor': '582E79', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 478, 'agencyId': 12, 'routeShortName': '15', 'routeLongName': 'Piazza Dante Interporto Spini Di Gardolo', 'routeType': 3, 'routeColor': '72E006', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 543, 'agencyId': 12, 'routeShortName': '17', 'routeLongName': 'Piazza Dante Via Bolzano Lamar Lavis', 'routeType': 3, 'routeColor': '1F9ACF', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 568, 'agencyId': 12, 'routeShortName': 'G', 'routeLongName': 'Gardolo Gardolo Di Mezzo E Spini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Località Produttiva I,Spini Klagenfurt,,Trento,38121,TN,60
524,21050z,"3 Nov. ""Ponte Cavalleggeri""",,46.059417,11.126263,10110,1,"[{'routeId': 396, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': 'Cortesano Gardolo P.Dante Villazzano 3', 'routeType': 3, 'routeColor': 'C52720', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 404, 'agencyId': 12, 'routeShortName': '8', 'routeLongName': 'Centochiavi Piazza Dante Mattarello', 'routeType': 3, 'routeColor': '52332A', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 411, 'agencyId': 12, 'routeShortName': '12', 'routeLongName': 'P.Dante Via Ghiaie Ravina Romagnano', 'routeType': 3, 'routeColor': '95293B', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 460, 'agencyId': 12, 'routeShortName': 'NP', 'routeLongName': 'Navetta Parcheggi: Zuffo M.Te Baldo Zuffo', 'routeType': 3, 'routeColor': '000000', 'routeTextColor': 'FFFFFF', 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 466, 'agencyId': 12, 'routeShortName': '13', 'routeLongName': 'P.Dante Rosmini S.Rocco Povo Polo Soc.', 'routeType': 3, 'routeColor': 'BF6092', 'routeTextColor': '000000', 'type': 'U', 'areaId': 0, 'news': None}]",,U,Trento,Corso 3 Novembre 1918,152,Trento,38122,TN,60
1278,31041z,Corso Bettini Liceo,,45.896138,11.043343,10101,1,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 592, 'agencyId': 12, 'routeShortName': '4', 'routeLongName': 'Villa Lag. Brione Staz. Isera Lenzima', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 596, 'agencyId': 12, 'routeShortName': 'N3', 'routeLongName': 'Castellano Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Bettini Liceo,,Rovereto,38068,TN,60
1279,31041x,Corso Bettini Liceo,,45.895066,11.04341,10101,1,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 586, 'agencyId': 12, 'routeShortName': 'N2', 'routeLongName': 'Nomi Besenello Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 592, 'agencyId': 12, 'routeShortName': '4', 'routeLongName': 'Villa Lag. Brione Staz. Isera Lenzima', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 596, 'agencyId': 12, 'routeShortName': 'N3', 'routeLongName': 'Castellano Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Bettini Liceo,,Rovereto,38068,TN,60
1282,30141n,Corso Rosmini Via Savioli,,45.890972,11.038504,10121,1,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 562, 'agencyId': 12, 'routeShortName': 'A', 'routeLongName': ""Brione Cesari Ospedale Podesta' Brione"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 563, 'agencyId': 12, 'routeShortName': 'B', 'routeLongName': 'Ossario Osp. S.Giorgio Osp. Ossario', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 566, 'agencyId': 12, 'routeShortName': 'AB', 'routeLongName': 'Via Magazol S.Giorgio Cornacalda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 586, 'agencyId': 12, 'routeShortName': 'N2', 'routeLongName': 'Nomi Besenello Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 592, 'agencyId': 12, 'routeShortName': '4', 'routeLongName': 'Villa Lag. Brione Staz. Isera Lenzima', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 594, 'agencyId': 12, 'routeShortName': '5', 'routeLongName': 'Ospedale Stazione Isera Villa Lagar.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 596, 'agencyId': 12, 'routeShortName': 'N3', 'routeLongName': 'Castellano Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Rosmini Via Savioli,,Rovereto,38068,TN,60
1283,30111-,Corso Rosmini Monumento,,45.89087,11.042857,10101,1,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 584, 'agencyId': 12, 'routeShortName': 'N6', 'routeLongName': 'Costa Noriglio C.So Rosmini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 592, 'agencyId': 12, 'routeShortName': '4', 'routeLongName': 'Villa Lag. Brione Staz. Isera Lenzima', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 596, 'agencyId': 12, 'routeShortName': 'N3', 'routeLongName': 'Castellano Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Antonio Rosmini,10,Rovereto,38068,TN,80
1284,10121,Corso Rosmini Posta,,45.890973,11.041257,10121,1,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 562, 'agencyId': 12, 'routeShortName': 'A', 'routeLongName': ""Brione Cesari Ospedale Podesta' Brione"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 563, 'agencyId': 12, 'routeShortName': 'B', 'routeLongName': 'Ossario Osp. S.Giorgio Osp. Ossario', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 566, 'agencyId': 12, 'routeShortName': 'AB', 'routeLongName': 'Via Magazol S.Giorgio Cornacalda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 584, 'agencyId': 12, 'routeShortName': 'N6', 'routeLongName': 'Costa Noriglio C.So Rosmini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 586, 'agencyId': 12, 'routeShortName': 'N2', 'routeLongName': 'Nomi Besenello Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 592, 'agencyId': 12, 'routeShortName': '4', 'routeLongName': 'Villa Lag. Brione Staz. Isera Lenzima', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 594, 'agencyId': 12, 'routeShortName': '5', 'routeLongName': 'Ospedale Stazione Isera Villa Lagar.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 596, 'agencyId': 12, 'routeShortName': 'N3', 'routeLongName': 'Castellano Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Antonio Rosmini,50,Rovereto,38068,TN,80
2216,35011x,Brancolino,,45.902219,11.02027,15091,2,"[{'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 594, 'agencyId': 12, 'routeShortName': '5', 'routeLongName': 'Ospedale Stazione Isera Villa Lagar.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Brancolino,Brancolino,,Nogaredo,38060,TN,60
1286,31071z,Corso Verona Ospedale,,45.882343,11.040385,10121,1,"[{'routeId': 563, 'agencyId': 12, 'routeShortName': 'B', 'routeLongName': 'Ossario Osp. S.Giorgio Osp. Ossario', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 566, 'agencyId': 12, 'routeShortName': 'AB', 'routeLongName': 'Via Magazol S.Giorgio Cornacalda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 590, 'agencyId': 12, 'routeShortName': '3', 'routeLongName': '03 Peders. Brione Stazione Isera (Lenzima)', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 594, 'agencyId': 12, 'routeShortName': '5', 'routeLongName': 'Ospedale Stazione Isera Villa Lagar.', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Verona Ospedale,,Rovereto,38068,TN,60
1287,31061x,Lizzanella Corso Verona,,45.875566,11.034071,10121,2,"[{'routeId': 563, 'agencyId': 12, 'routeShortName': 'B', 'routeLongName': 'Ossario Osp. S.Giorgio Osp. Ossario', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 566, 'agencyId': 12, 'routeShortName': 'AB', 'routeLongName': 'Via Magazol S.Giorgio Cornacalda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Corso Verona,72,Rovereto,38068,TN,60
1290,31711x,Via Vicenza Via Cartiera,,45.887155,11.050411,10101,2,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Via Vicenza Via Cartiera,,Rovereto,38068,TN,60
1295,32561c,Costa Capolinea,,45.884218,11.072911,10101,2,"[{'routeId': 512, 'agencyId': 12, 'routeShortName': '7', 'routeLongName': 'Moietto Rosmini Campana Dei Caduti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 584, 'agencyId': 12, 'routeShortName': 'N6', 'routeLongName': 'Costa Noriglio C.So Rosmini', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Rovereto,Via Costa di Noriglio,5,Rovereto,38068,TN,60
1297,32051z,Marco Via Pinera,,45.847835,11.011731,10101,2,"[{'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Marco,Via Pinera,22,Rovereto,38068,TN,60
1298,32021z,Marco Centro,,45.844005,11.008643,10101,2,"[{'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Marco,Via Due Novembre,12,Rovereto,38068,TN,60
1299,32031z,Marco Chiesa,,45.841765,11.007816,10101,1,"[{'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Marco,Marco Chiesa,,Rovereto,38068,TN,60
1300,32041z,Marco Via Alla Ghiffa,,45.840118,11.009468,10101,2,"[{'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 588, 'agencyId': 12, 'routeShortName': 'N1', 'routeLongName': 'C.So Bettini Lizzana Marco Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Marco,Marco Via Alla Ghiffa,,Rovereto,38068,TN,60
1324,38011x,Piazzo,,45.922256,11.033881,18041,1,"[{'routeId': 578, 'agencyId': 12, 'routeShortName': '1', 'routeLongName': '(Volano) Bettini Staz. Lizzana Marco', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': '6', 'routeLongName': 'Costa Corso Rosmini S.Giorgio/Ospedale', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Villa Lagarina,Piazzo di Villa Lagarina,,Villa Lagarina,38060,TN,60
1325,38011z,Piazzo,,45.922219,11.033932,18041,2,"[{'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 586, 'agencyId': 12, 'routeShortName': 'N2', 'routeLongName': 'Nomi Besenello Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Villa Lagarina,Piazzo di Villa Lagarina,,Villa Lagarina,38060,TN,60
1327,37021z,Pomarolo Chiesa,,45.926386,11.045658,17031,2,"[{'routeId': 582, 'agencyId': 12, 'routeShortName': '2', 'routeLongName': 'Nomi Villa Lagarina Stazione Mori', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 586, 'agencyId': 12, 'routeShortName': 'N2', 'routeLongName': 'Nomi Besenello Stazione Fs', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}, {'routeId': 602, 'agencyId': 12, 'routeShortName': 'S', 'routeLongName': 'Savignano Pomarolo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'U', 'areaId': 0, 'news': None}]",,U,Pomarolo,Pomarolo-Chiesa,,Pomarolo,38060,TN,60
